,DAG,KD
0,2,2
1,0,0
2,2,1
3,4,4
4,2,0
5,3,3
6,2,1
7,2,0
8,2,2
9,2,0
10,2,2
11,3,3
12,2,0
13,2,2
14,2,1
15,1,1
16,4,4
17,2,2
18,2,1
19,2,0
20,4,4
21,2,1
22,2,0
23,2,2
24,1,1
25,3,1
26,2,1
27,2,2
28,1,1
29,2,2
30,2,0
31,2,0
32,2,1
33,2,2
34,2,2
35,3,3
36,2,2
37,2,0
38,2,0
39,2,2
40,2,2
41,2,0
42,2,2
43,2,2
44,4,4
45,2,2
46,2,2
47,2,0
48,2,0
49,2,2
50,4,4
51,2,0
52,2,1
53,2,2
54,2,0
55,2,2
56,3,1
57,4,4
58,2,2
59,2,1
60,2,0
61,2,0
62,2,0
63,2,2
64,2,0
65,2,1
66,2,2
67,0,0
68,2,2
69,3,3
70,2,2
71,2,1
72,2,2
73,2,2
74,2,2
75,2,0
76,2,2
77,2,0
78,2,2
79,2,2
80,3,3
81,2,0
82,1,1
83,2,2
84,2,2
85,1,1
86,2,2
87,0,0
88,2,2
89,2,0
90,2,2
91,1,0
92,2,2
93,2,2
94,2,2
95,2,2
96,2,0
97,2,2
98,2,2
99,2,0
100,2,0
101,2,2
102,2,0
103,3,1
104,2,2
105,2,2
106,0,0
107,2,0
108,2,0
109,0,0
110,4,4
111,0,0
112,2,2
113,2,2
114,2,2
115,3,3
116,2,2
117,2,2
118,2,1
119,3,1
120,3,1
121,2,1
122,4,4
123,2,2
124,2,0
125,2,2
126,2,2
127,2,2
128,2,2
129,2,0
130,4,4
131,2,2
132,2,0
133,2,2
134,2,1
135,2,2
136,2,0
137,3,3
138,2,0
139,2,2
140,2,0
141,3,3
142,2,2
143,2,0
144,2,0
145,2,2
146,2,2
147,2,1
148,2,2
149,2,1
150,2,2
151,1,0
152,3,1
153,2,0
154,3,1
155,2,1
156,2,0
157,2,2
158,2,0
159,2,0
160,4,4
161,1,1
162,3,3
163,2,2
164,2,2
165,2,1
166,2,0
167,2,1
168,2,2
169,2,0
170,2,0
171,1,1
172,2,0
173,2,0
174,3,3
175,2,0
176,1,0
177,2,2
178,2,2
179,2,0
180,2,2
181,1,1
182,1,1
183,2,2
184,3,3
185,2,2
186,2,2
187,2,1
188,2,2
189,2,0
190,2,2
191,2,2
192,2,2
193,2,1
194,2,0
195,0,0
196,2,2
197,2,0
198,2,1
199,2,1
200,3,3
201,2,2
202,0,0
203,2,0
204,2,2
205,2,2
206,0,0
207,3,3
208,2,1
209,3,3
210,3,1
211,2,0
212,2,0
213,0,0
214,2,1
215,1,0
216,1,1
217,2,1
218,2,2
219,2,2
220,2,0
221,2,2
222,2,1
223,2,2
224,2,1
225,2,1
226,2,1
227,3,3
228,2,2
229,0,0
230,4,4
231,2,2
232,2,2
233,2,1
234,2,2
235,2,0
236,2,1
237,2,0
238,3,1
239,2,2
240,2,0
241,2,1
242,2,2
243,1,1
244,2,2
245,2,2
246,2,1
247,2,2
248,1,1
249,2,2
250,2,2
251,1,1
252,2,0
253,2,0
254,3,3
255,2,2
256,2,2
257,2,2
258,4,4
259,2,1
260,2,2
261,2,2
262,2,1
263,2,0
264,2,0
265,3,3
266,2,0
267,2,0
268,3,1
269,3,3
270,2,0
271,2,2
272,2,2
273,2,2
274,2,0
275,2,1
276,1,1
277,2,1
278,3,3
279,2,0
280,2,2
281,2,1
282,2,2
283,2,0
284,2,2
285,2,0
286,2,1
287,3,3
288,3,3
289,2,2
290,2,0
291,2,2
292,3,3
293,2,2
294,2,2
295,1,0
296,2,0
297,2,1
298,2,2
299,3,1
300,4,4
301,2,0
302,2,2
303,2,2
304,2,0
305,2,1
306,2,2
307,2,2
308,1,1
309,2,2
310,2,1
311,2,2
312,1,1
313,2,2
314,2,1
315,2,2
316,2,0
317,2,2
318,0,0
319,0,0
320,1,1
321,2,0
322,2,2
323,2,0
324,2,0
325,2,1
326,2,1
327,2,2
328,4,4
329,2,1
330,2,0
331,2,2
332,3,3
333,4,4
334,0,0
335,0,0
336,2,2
337,2,2
338,3,3
339,2,1
340,2,0
341,2,2
342,2,0
343,2,0
344,0,0
345,2,0
346,2,2
347,3,1
348,2,2
349,2,0
350,2,2
351,3,3
352,2,1
353,2,2
354,2,0
355,3,1
356,2,0
357,1,0
358,2,2
359,2,0
360,2,2
361,2,0
362,2,0
363,4,4
364,3,3
365,2,2
366,3,3
367,2,2
368,3,3
369,2,1
370,2,2
371,2,2
372,2,1
373,2,0
374,2,2
375,2,2
376,1,1
377,2,2
378,2,2
379,2,0
380,2,2
381,0,0
382,2,1
383,2,0
384,3,3
385,2,0
386,2,2
387,2,2
388,2,0
389,2,2
390,3,1
391,1,1
392,1,1
